"Tenant ID","Site ID","Site name","Site URL","Site template","Primary admin","Primary admin email","External sharing","Site privacy","Site sensitivity","Number of users having access","Guest user permissions","External participant permissionst","Entra group count","File count","Items with unique permissions count","PeopleInYourOrg link count","Anyone link count","EEEU permission count","Everyone permission count","Report date"
"12345678-1234-1234-1234-123456789012","03167f93-af71-4533-9d27-97406f95853f","Project MIGRATION - Division","https://contoso.sharepoint.com/sites/project-migration-division","Team site","Admin User","user411@contoso.com","true","Private","","49","0","0","3","140","35","32","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","57aaf3ec-6c38-41f9-97a0-7343f50517af","Security Library","https://contoso.sharepoint.com/sites/securitylibrary","Team site","Admin User","user443@contoso.com","true","Private","","49","0","0","3","36","5","4","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","e1d3b641-a8bc-4f75-9fa0-d0e1af5aee62","Archive Office","https://contoso.sharepoint.com/sites/archive-office","Team site","Admin User","user114@contoso.com","true","Public","","49","0","0","3","2094","12","7","0","1","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","f994b102-9bec-4f74-9147-89272e1603f2","Content Portal","https://contoso.sharepoint.com/sites/content-portal","Team site","Admin User","user223@contoso.com","true","Private","","48","0","0","3","46","4","3","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","20354bf6-3ccc-404f-a7b9-917bacf3c136","Temp Customer","https://contoso.sharepoint.com/sites/temp-customer","Team site","Admin User","user149@contoso.com","true","Private","","48","0","0","3","126","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","42ed49eb-19c9-4882-837c-948e7fdd51cd","Digital Meetings","https://contoso.sharepoint.com/sites/digital-meetings","Team site (no Microsoft 365 group)","Admin User","user127@contoso.com","false","","","48","0","0","0","27","2","2","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","15101aae-0201-4f83-ad03-a6bd5f10f650","Project ROLLOUT - Team","https://contoso.sharepoint.com/sites/project-rollout-team","Other site","Admin User","user676@contoso.com","true","Public","","48","0","0","1","10","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","7bf84684-e50a-48a4-8ac5-1a89e8bff74f","Applications Hub","https://contoso.sharepoint.com/sites/applications-hub","Team site","Admin User","user353@contoso.com","true","Private","","48","0","0","3","737","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","a25d03a4-a6d8-4019-85df-dbd6799ddc2d","Team Contracts 10","https://contoso.sharepoint.com/sites/team-contracts10","Other site","Admin User","user377@contoso.com","true","Public","","48","0","0","1","13","3","2","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","c8574581-352c-475d-9c9b-bca6917a1b66","Project MIGRATION - Procedures","https://contoso.sharepoint.com/sites/project-migration-procedures","Team site (no Microsoft 365 group)","Admin User","user492@contoso.com","false","","","48","0","0","0","526","23","19","0","1","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","62b4b666-85f4-4d9e-9051-72180596abeb","Backup Planning","https://contoso.sharepoint.com/sites/backup-planning","Team site (no Microsoft 365 group)","Admin User","user925@contoso.com","false","","","48","0","0","1","6","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","e39a3ff5-320c-4c8b-80e3-147ab31dcdb2","Project EXPANSION - Knowledge","https://contoso.sharepoint.com/sites/project-expansion-knowledge","Other site","Admin User","user651@contoso.com","true","","","48","0","0","0","517","183","183","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","4ef2c80a-2212-4ea0-a2c8-edecebb15154","Temp Partner","https://contoso.sharepoint.com/sites/temp-partner","Team site","Admin User","user125@contoso.com","true","Private","","48","0","0","3","44","9","8","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","bc7c1219-e362-41af-82b2-dd3f22e4bfa1","Region Tracking","https://contoso.sharepoint.com/sites/regiontracking","Team site (no Microsoft 365 group)","Admin User","user394@contoso.com","false","","","48","0","0","0","7","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","236d85c1-7de9-4c6b-a757-2d628c6119bc","Helpdesk","https://contoso.sharepoint.com/sites/helpdesk","Team site","Admin User","user279@contoso.com","true","Private","","47","0","0","10","40","10","9","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","5670a900-d667-4423-932d-ea6587174e49","Project OPTIMIZATION - Division","https://contoso.sharepoint.com/sites/project-optimization-division","Team site (no Microsoft 365 group)","Admin User","user925@contoso.com","false","","","47","0","0","1","6584","9","8","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","011c1f33-31ff-459b-b9b8-2e81a0604f9c","Training Library","https://contoso.sharepoint.com/sites/traininglibrary","Team site","Admin User","user113@contoso.com","true","Private","","47","0","0","3","114","10","9","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","873230d6-3104-4e9e-a731-c2353155f239","Archive Research","https://contoso.sharepoint.com/sites/archive-research","Other site","Admin User","user412@contoso.com","true","","","47","0","0","0","13","2","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","b1a4127c-752a-41e6-a877-3093dc2928d4","International Analytics","https://contoso.sharepoint.com/sites/international-analytics","Other site","Admin User","user507@contoso.com","true","","","47","0","0","0","1222","44","41","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","0b69a613-d098-4b6e-9109-fa47add07b79","Project TRANSFORMATION - Department","https://contoso.sharepoint.com/sites/project-transformation-department","Other site","Admin User","user495@contoso.com","true","","","47","0","0","0","463","9","6","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","e2612d9c-20cf-4fb4-b368-ec2bc1b80f2a","Test It","https://contoso.sharepoint.com/sites/test-it","Team site","Admin User","user236@contoso.com","true","Private","","47","0","0","3","447","52","50","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","915c762b-294d-4b9f-85eb-26b69f8af56c","Apac Board","https://contoso.sharepoint.com/sites/apac-board","Team site","Admin User","user713@contoso.com","true","Private","","47","0","0","3","9","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","86067ea9-eb22-4cb9-99ae-b8f7167751a0","Branding","https://contoso.sharepoint.com/sites/branding","Classic site","Admin User","","false","","","47","0","0","2","7360","27","19","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","2ae44810-dfe4-4a4d-babc-52558bc67978","Division Learning","https://contoso.sharepoint.com/sites/divisionlearning","Team site","Admin User","user498@contoso.com","true","Private","","47","0","0","6","125","11","8","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","bb3f2ef6-de25-4216-9482-41a99ded181e","Project PILOT - Hr","https://contoso.sharepoint.com/sites/project-pilot-hr","Other site","Admin User","user394@contoso.com","true","","","47","0","0","0","129","24","28","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","30720ce1-2a59-450a-9fa0-2e36e965da30","Equipment","https://contoso.sharepoint.com/sites/equipment","Other site","Admin User","user115@contoso.com","true","Public","","46","0","0","1","0","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","34aee0e8-02b8-49e5-bb5e-2c165d2b23d6","Team Forecasting 18","https://contoso.sharepoint.com/sites/team-forecasting18","Team site (no Microsoft 365 group)","Admin User","user577@contoso.com","false","","","46","0","0","0","2039","18","4","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","f14fb979-61fd-4886-b107-55f906c54750","Regional Procedures","https://contoso.sharepoint.com/sites/regional-procedures","Communication site","Admin User","user468@contoso.com","false","","","46","0","0","0","127","12","9","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","beae6de6-b816-4ce1-9d2b-4ada931408c0","Strategy Feedback","https://contoso.sharepoint.com/sites/strategyfeedback","Team site (no Microsoft 365 group)","Admin User","user577@contoso.com","false","","","46","0","0","2","1318","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","b8435aaa-2800-4a64-9a0f-e0a9a5081800","Team Payroll 12","https://contoso.sharepoint.com/sites/team-payroll12","Team site","Admin User","user161@contoso.com","true","Private","","46","0","0","3","3","3","4","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","ec27d850-4644-4bde-bd28-607dce71c008","Project INTEGRATION - Knowledge","https://contoso.sharepoint.com/sites/project-integration-knowledge","Team site","Admin User","user653@contoso.com","true","Private","","46","0","0","3","287","4","3","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","8fde48bb-34a8-4b7a-89cc-82734eed5559","Project INTEGRATION - Region","https://contoso.sharepoint.com/sites/project-integration-region","Team site","Admin User","user990@contoso.com","true","Private","","46","0","0","6","201","4","4","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","24e6221d-4b9d-48c1-9af8-bbde0aab3c59","South Procurement","https://contoso.sharepoint.com/sites/south-procurement","Team site (no Microsoft 365 group)","Admin User","user756@contoso.com","false","","","46","0","0","0","5","2","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","831f6adc-af0b-4ad4-badc-8e2f80a8a5fd","Communications Events","https://contoso.sharepoint.com/sites/communicationsevents","Classic site","Admin User","","false","","","46","0","0","8","3260","14","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","7bc9cb8a-a7ab-49d3-8189-7e6b7500bf4c","Test Strategy","https://contoso.sharepoint.com/sites/test-strategy","Team site","Admin User","user568@contoso.com","true","Public","","46","0","0","3","23","0","0","0","1","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","f764ec3c-8f39-43a9-beb4-79ebc9654404","Backup Operations","https://contoso.sharepoint.com/sites/backup-operations","Team site","Admin User","user422@contoso.com","true","Private","","46","0","0","3","231","1","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","24ffbf39-4bb4-4a92-9f87-ddfa7f2e6933","Branch Documents","https://contoso.sharepoint.com/sites/branchdocuments","Team site","Admin User","user144@contoso.com","true","Private","","46","0","0","3","21","1","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","ce180576-7938-4dac-b960-a7c87732f0d1","Projects Management","https://contoso.sharepoint.com/sites/projectsmanagement","Communication site","Admin User","user781@contoso.com","false","","","46","0","0","0","138","28","24","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","ce765c53-fe61-4a3b-96c8-2cdb4879722b","Regional Procurement","https://contoso.sharepoint.com/sites/regional-procurement","Team site","Admin User","user870@contoso.com","true","Private","","46","2","0","6","130","45","45","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","197ce9f9-1a9b-484e-ad08-edfa5a61824a","Team Territories 19","https://contoso.sharepoint.com/sites/team-territories19","Team site","Admin User","user129@contoso.com","true","Private","","46","0","0","3","55","1","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","9469d8f3-fe67-4c80-b572-346d9b952e07","Helpdesk Calendar","https://contoso.sharepoint.com/sites/helpdesk-calendar","Other site","Admin User","user917@contoso.com","true","Public","","46","0","0","1","13","6","5","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","539c028a-a6d9-4d6d-9092-9f9f3fd3fcc4","Team Supply 4","https://contoso.sharepoint.com/sites/team-supply4","Team site (no Microsoft 365 group)","Admin User","user915@contoso.com","false","","","45","0","0","0","732","69","58","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","08b19fef-edea-402d-a55a-678763f36a54","Team Supply 15","https://contoso.sharepoint.com/sites/team-supply15","Team site (no Microsoft 365 group)","Admin User","user577@contoso.com","false","","","45","0","0","2","807","9","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","79232864-d4c7-4bdc-a00d-a795a523b818","Site Archive","https://contoso.sharepoint.com/sites/sitearchive","Other site","Admin User","user836@contoso.com","true","","","45","0","0","0","56","41","10","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","c639fdfd-745b-4aa1-a8df-f030788ee693","Prod Development","https://contoso.sharepoint.com/sites/prod-development","Team site","Admin User","user938@contoso.com","true","Private","","45","16","0","3","46","12","10","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","4b768bb5-66e2-479e-be71-12d541de538c","Team Moves 19","https://contoso.sharepoint.com/sites/team-moves19","Classic site","Admin User","","false","","","45","0","0","4","811","9","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","18110d21-6008-4c64-a0fd-4174833d0b30","Prod Site","https://contoso.sharepoint.com/sites/prod-site","Communication site","Admin User","user205@contoso.com","false","","","45","0","0","0","103","10","6","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","51f6867d-04c1-4261-8f9c-c7858c653c4d","Digital Reviews","https://contoso.sharepoint.com/sites/digital-reviews","Team site","Admin User","user165@contoso.com","true","Private","","45","0","0","3","145","11","10","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","a5e9a480-e58c-412b-b240-39db7bfcc6d5","Project MODERNIZATION - Operations","https://contoso.sharepoint.com/sites/project-modernization-operations","Team site","Admin User","user755@contoso.com","true","Private","","45","0","0","3","131","30","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","d4ffca6f-0325-474b-96ab-bde09a11154d","Project MODERNIZATION - Development","https://contoso.sharepoint.com/sites/project-modernization-development","Other site","Admin User","user836@contoso.com","true","","","45","0","0","0","41","6","3","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","f9db8f04-6475-41af-addc-f790b5f64dd8","Documents Management","https://contoso.sharepoint.com/sites/documentsmanagement","Team site","Admin User","user403@contoso.com","true","Private","","45","0","0","3","78","8","8","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","f1d3d6b5-7451-421f-a7bf-a0490348b556","Emea Executive","https://contoso.sharepoint.com/sites/emea-executive","Team site","Admin User","user145@contoso.com","true","Private","","44","0","0","3","10","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","34667f75-d6d6-407d-af81-a2067663bee8","Project UPGRADE - Procedures","https://contoso.sharepoint.com/sites/project-upgrade-procedures","Team site","Admin User","user147@contoso.com","true","Private","","44","0","0","3","17281","89","65","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","933b010e-d1f8-4df3-bd72-7b88256a29ea","Project UPGRADE - Marketing","https://contoso.sharepoint.com/sites/project-upgrade-marketing","Team site","Admin User","","true","Private","","44","0","0","3","4953","88","85","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","8d151268-9d83-445b-90d0-eae25eeaf548","Division Announcements","https://contoso.sharepoint.com/sites/divisionannouncements","Team site","Admin User","user393@contoso.com","true","Private","","44","0","0","3","25","33","22","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","1a1f666e-03f1-4251-bdd8-47a455735539","Project PILOT - Procurement","https://contoso.sharepoint.com/sites/project-pilot-procurement","Communication site","Admin User","user627@contoso.com","false","","","44","0","0","0","244","19","15","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","d6e628fe-5658-47fc-9c2d-2da9e41143cc","Property Tasks","https://contoso.sharepoint.com/sites/property-tasks","Team site (no Microsoft 365 group)","Admin User","user925@contoso.com","false","","","44","0","0","2","2743","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","dcc972dc-ea1e-4b75-b41a-d42ba935d50b","Team Quotas 9","https://contoso.sharepoint.com/sites/team-quotas9","Team site","Admin User","user533@contoso.com","true","Private","","44","0","0","3","3","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","e454bb99-d4f2-4dbd-89b7-c2c4d13fdd9a","Team Resources","https://contoso.sharepoint.com/sites/teamresources","Team site","Admin User","user467@contoso.com","true","Private","","44","0","0","3","561","33","29","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","3bb0ed64-687c-43d5-9bf6-2ba7857e3827","Prod Templates","https://contoso.sharepoint.com/sites/prod-templates","Team site (no Microsoft 365 group)","Admin User","user794@contoso.com","false","","","44","0","0","0","146","17","21","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","195c6be0-6648-45bb-95c0-54568f61b5a9","Team Crm 17","https://contoso.sharepoint.com/sites/team-crm17","Team site","Admin User","user815@contoso.com","true","Private","","43","0","0","3","70","10","9","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","efc86a14-21a9-44e0-9b39-f8310ce51e06","Infrastructure Tracking","https://contoso.sharepoint.com/sites/infrastructure-tracking","Team site","Admin User","","true","Private","","43","0","0","3","12","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","d2dd3392-c00f-42de-9635-8df3ebdeffc6","2025 Expansion Initiative","https://contoso.sharepoint.com/sites/2025-expansion","Team site (no Microsoft 365 group)","Admin User","user575@contoso.com","false","","","43","0","0","0","84","34","31","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","64e7c6b8-3e8e-42c0-8f61-0c9020e5d8f0","Audit Data","https://contoso.sharepoint.com/sites/audit-data","Team site","Admin User","user234@contoso.com","true","Private","","43","0","0","3","20","3","2","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","4f73759c-18b1-4fd1-8080-4e780d225c86","Archive Procedures","https://contoso.sharepoint.com/sites/archive-procedures","Other site","Admin User","user735@contoso.com","true","Public","","43","0","0","1","6","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","010de7f3-0fa5-488a-8e9e-bc69e8b59ecf","Prod Planning","https://contoso.sharepoint.com/sites/prod-planning","Team site","Admin User","user103@contoso.com","true","Private","","43","0","0","3","145","20","18","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","906c9664-1437-417a-9af4-f2d05a224add","Development Workflows","https://contoso.sharepoint.com/sites/development-workflows","Classic site","Admin User","user617@contoso.com","false","","","43","0","0","0","131","9","0","0","0","1","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","b1bc67e6-8450-4f34-b88f-271213cb5882","Board Collaboration","https://contoso.sharepoint.com/sites/boardcollaboration","Team site (no Microsoft 365 group)","Admin User","user400@contoso.com","false","","","43","0","0","0","200","21","7","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","09dd37c6-15fa-4fdf-b681-3059df5b8a1a","Team Security 6","https://contoso.sharepoint.com/sites/team-security6","Team site","Admin User","user488@contoso.com","true","Private","","43","0","0","3","12","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","87cd2a89-603e-4ecd-8472-109dbaef75d8","Regional Executive","https://contoso.sharepoint.com/sites/regional-executive","Team site","Admin User","user199@contoso.com","true","Private","","43","0","0","3","4426","49","40","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","7ac9a921-75cb-49e8-9ff4-9f0b1662854d","Project INTEGRATION - Hr","https://contoso.sharepoint.com/sites/project-integration-hr","Team site (no Microsoft 365 group)","Admin User","user907@contoso.com","false","","","42","0","0","0","420","6","2","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","6a23d1a7-e6ac-419a-b1ab-5033a17cfa03","Analytics Knowledge","https://contoso.sharepoint.com/sites/analyticsknowledge","Team site","Admin User","user717@contoso.com","true","Private","","42","0","0","3","24","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","3c1dc4cf-4b76-43fd-b57a-be51ef95bd13","Equipment Announcements","https://contoso.sharepoint.com/sites/equipment-announcements","Team site (no Microsoft 365 group)","Admin User","user235@contoso.com","false","","","42","0","0","0","125","6","5","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","145fd9fc-c5e7-484b-a88b-d6df1c05e7da","Recruiting","https://contoso.sharepoint.com/sites/recruiting","Team site","Admin User","user747@contoso.com","true","Private","","42","0","0","3","1461","526","511","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","879a6446-714b-484e-9a45-2fb3174ad889","Documents Meetings","https://contoso.sharepoint.com/sites/documentsmeetings","Other site","Admin User","user614@contoso.com","true","","","42","0","0","0","138","11","10","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","4f4443ce-f1e4-4f79-b491-4fb2eb1ac390","Temp Planning","https://contoso.sharepoint.com/sites/temp-planning","Team site (no Microsoft 365 group)","Admin User","user359@contoso.com","false","","","42","0","0","0","3131","59","22","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","5c521a3f-d533-4594-87c7-aca28a33c634","Project INTEGRATION - Marketing","https://contoso.sharepoint.com/sites/project-integration-marketing","Team site","Admin User","user920@contoso.com","true","Private","","42","0","0","12","44","13","14","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","6606da00-0071-4037-a075-3b29b6f582b6","Knowledge Feedback","https://contoso.sharepoint.com/sites/knowledgefeedback","Team site","Admin User","user810@contoso.com","true","Private","","42","0","0","3","132","2","1","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","1282ce94-2189-4add-923e-f8e0a47d9628","Monitoring Hub","https://contoso.sharepoint.com/sites/monitoring-hub","Team site (no Microsoft 365 group)","Admin User","user134@contoso.com","false","","","42","0","0","0","982","137","139","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","8d6f7d51-e734-474d-a10c-f87d2ad15a12","Content Learning","https://contoso.sharepoint.com/sites/content-learning","Team site","Admin User","user981@contoso.com","true","Private","","42","0","0","6","1302","168","107","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","8f40007d-55df-4ecb-b17e-60488293b87a","Space Processes","https://contoso.sharepoint.com/sites/space-processes","Team site","Admin User","user180@contoso.com","true","Private","","42","0","0","3","610","9","8","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","d04e93d0-d119-4a15-97ee-32be879f6857","Staging Unit","https://contoso.sharepoint.com/sites/staging-unit","Team site (no Microsoft 365 group)","Admin User","user616@contoso.com","false","","","42","0","0","0","358","13","11","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","1046c275-c45b-4d6c-9cb0-3c93db11325b","Security","https://contoso.sharepoint.com/sites/security","Other site","Admin User","user303@contoso.com","true","","","42","0","0","0","31","6","3","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","9eb10fd7-c1c8-4269-a461-d882e7b69934","Team Deployment 7","https://contoso.sharepoint.com/sites/team-deployment7","Other site","Admin User","user710@contoso.com","true","Public","","42","0","0","1","4","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","78e5e23e-be5f-45ee-bda5-fb0c661854e6","2024 Digitization Initiative","https://contoso.sharepoint.com/sites/2024-digitization","Other site","Admin User","user833@contoso.com","true","Public","","41","0","0","1","14","3","2","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","f863ac87-9c78-4b11-9a29-037b1776db48","Domestic Compliance","https://contoso.sharepoint.com/sites/domestic-compliance","Team site","Admin User","user192@contoso.com","true","Private","","41","0","0","3","47","4","4","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","27cb3b23-4334-4dd1-9a96-a809a229633b","Intellectual Wiki","https://contoso.sharepoint.com/sites/intellectual-wiki","Team site","Admin User","user474@contoso.com","true","Private","","41","0","0","3","64","4","3","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","a3462a73-2c47-4bc2-bcc9-f093af4dfcf2","Europe Facilities","https://contoso.sharepoint.com/sites/europe-facilities","Other site","Admin User","user525@contoso.com","true","Public","","41","0","0","0","154","15","14","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","8fe62bf6-1bd5-47e2-a2c1-72036ef17ff9","Contracts Data","https://contoso.sharepoint.com/sites/contracts-data","Team site","Admin User","user539@contoso.com","true","Private","","41","0","0","3","23","5","4","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","6cbb8bf2-3398-4b22-8f29-25c1be2406b5","South Policies","https://contoso.sharepoint.com/sites/south-policies","Team site","Admin User","user267@contoso.com","true","Private","","41","0","0","3","147","60","59","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","f6e8bf05-6120-4cdb-8939-2a6d50182124","Apac Office","https://contoso.sharepoint.com/sites/apac-office","Team site","Admin User","user855@contoso.com","true","Private","","41","0","0","3","1339","54","45","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","e9a21005-9dac-433d-a209-5a8817e3dc28","Procedures Management","https://contoso.sharepoint.com/sites/proceduresmanagement","Team site","Admin User","user284@contoso.com","true","Private","","41","0","0","3","46","11","10","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","1dffceec-f2aa-412b-9c0e-6279d58a76dd","Team Applications 1","https://contoso.sharepoint.com/sites/team-applications1","Team site","Admin User","user212@contoso.com","true","Private","","41","0","0","3","21","4","2","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","c9cb692c-0340-41bb-82a9-d655358a1d84","2025 Integration Initiative","https://contoso.sharepoint.com/sites/2025-integration","Team site (no Microsoft 365 group)","Admin User","user470@contoso.com","false","","","41","0","0","0","399","29","21","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","2febc510-8310-4ad2-a208-9f16f995b980","Property","https://contoso.sharepoint.com/sites/property","Team site (no Microsoft 365 group)","Admin User","user390@contoso.com","false","","","40","0","0","0","1052","17","12","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","c8f8782a-2269-4579-9d9f-ad5b8aee2fd1","Project INTEGRATION - Standards","https://contoso.sharepoint.com/sites/project-integration-standards","Team site","Admin User","user932@contoso.com","true","Private","","40","0","0","3","66","30","30","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","b9aec2e4-a955-418e-809c-4c47a9902f96","Prod Vendor","https://contoso.sharepoint.com/sites/prod-vendor","Team site","Admin User","user136@contoso.com","true","Private","","40","0","0","3","13","0","0","0","0","0","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","9115796c-eea8-4af9-9b53-682fa34d2812","Team Database 14","https://contoso.sharepoint.com/sites/team-database14","Classic site","Admin User","","false","","","40","0","0","20","5200","6","0","0","0","1","2025-09-29T02:50:45Z"
"12345678-1234-1234-1234-123456789012","4b2612de-d8c1-40f1-9460-804a26b63dc1","2023 Automation Initiative","https://contoso.sharepoint.com/sites/2023-automation","Other site","Admin User","user915@contoso.com","true","Public","","40","0","0","1","9","0","0","0","0","0","2025-09-29T02:50:45Z"
